ID,Cell Name,Station ID,OBC Variant Number,Part Serial Number (SFC),Screw Material Number,PKP,AST11,Action (Task) Number,Program Number,Status,Date And Time,Last Step Number,Run Time,Step1 Number,Step1 Torque Low Value,Step1 Torque Target Value,Step1 Torque Measured Value,Step1 Torque Up Value,Step1 Angle Low Value,Step1 Angle Target Value,Step1 Angle Measured Value,Step1 Angle Up Value,Step2 Number,Step2 Torque Low Value,Step2 Torque Target Value,Step2 Torque Measured Value,Step2 Torque Up Value,Step2 Angle Low Value,Step2 Angle Target Value,Step2 Angle Measured Value,Step2 Angle Up Value,Step3 Number,Step3 Torque Low Value,Step3 Torque Target Value,Step3 Torque Measured Value,Step3 Torque Up Value,Step3 Angle Low Value,Step3 Angle Target Value,Step3 Angle Measured Value,Step3 Angle Up Value,Comment
144387,ST030,2,10352189,XT006RJV81810,10314078,1,1,16,2,0,2018-11-20 17:15:28,6,2.21,4,0.00,0.00,0.33,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144386,ST030,1,10352189,XT006RK182810,10314078,1,1,15,2,0,2018-11-20 17:15:26,17,3.92,13,0.95,1.00,0.52,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,11,60,17,0.95,1.00,1.00,1.10,1,0,11,100,OK
144385,ST030,2,10352189,XT006RJV81810,10314078,1,1,15,2,0,2018-11-20 17:15:23,6,2.05,4,0.00,0.00,0.28,1.00,300,380,1901,450,6,0.05,0.00,1.50,1.60,1400,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144384,ST030,2,10352189,XT006RJV81810,10314078,1,1,14,2,0,2018-11-20 17:15:18,6,2.08,4,0.00,0.00,0.34,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,23,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144383,ST030,1,10352189,XT006RK182810,10314078,1,1,11,2,0,2018-11-20 17:15:15,17,3.75,13,0.95,1.00,0.45,1.05,0,0,40,0,15,0.01,0.00,1.03,1.50,30,40,4,60,17,0.95,1.00,1.03,1.10,1,0,4,100,OK
144382,ST030,2,10352189,XT006RJV81810,10314078,1,1,13,2,0,2018-11-20 17:15:12,6,2.48,4,0.00,0.00,0.30,1.00,300,380,1901,450,6,0.05,0.00,1.51,1.60,1400,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144381,ST030,2,10352189,XT006RJV81810,10314078,1,1,12,1,0,2018-11-20 17:15:06,6,2.19,4,0.00,0.00,0.74,1.00,300,380,2101,450,6,0.05,0.00,1.48,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144380,ST030,2,10352189,XT006RJV81810,10314078,1,1,11,1,0,2018-11-20 17:15:00,6,2.17,4,0.00,0.00,0.79,1.00,300,380,2102,450,6,0.05,0.00,1.49,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144379,ST030,2,10352189,XT006RJV81810,10314078,1,1,10,1,0,2018-11-20 17:14:54,6,2.30,4,0.00,0.00,0.83,1.00,300,380,2101,450,6,0.05,0.00,1.53,1.50,1900,2100,10,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144378,ST030,2,10352189,XT006RJV81810,10314078,1,1,9,1,0,2018-11-20 17:14:49,6,2.56,4,0.00,0.00,0.73,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144377,ST030,2,10352189,XT006RJV81810,10314078,1,1,8,1,0,2018-11-20 17:14:43,6,3.36,4,0.00,0.00,1.07,1.00,300,380,2102,450,6,0.05,0.00,1.48,1.50,1900,2100,16,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144376,ST030,2,10352189,XT006RJV81810,10314078,1,1,7,1,0,2018-11-20 17:14:36,6,2.37,4,0.00,0.00,0.87,1.00,300,380,2101,450,6,0.05,0.00,1.53,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144375,ST030,2,10352189,XT006RJV81810,10314078,1,1,6,1,0,2018-11-20 17:14:30,6,2.42,4,0.00,0.00,0.76,1.00,300,380,2101,450,6,0.05,0.00,1.53,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144374,ST030,2,10352189,XT006RJV81810,10314078,1,1,5,1,0,2018-11-20 17:14:24,6,2.29,4,0.00,0.00,0.70,1.00,300,380,2100,450,6,0.05,0.00,1.49,1.50,1900,2100,10,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144373,ST030,2,10352189,XT006RJV81810,10314078,1,1,4,1,0,2018-11-20 17:14:18,6,2.68,4,0.00,0.00,0.68,1.00,300,380,2101,450,6,0.05,0.00,1.53,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144372,ST030,2,10352189,XT006RJV81810,10314078,1,1,3,1,0,2018-11-20 17:14:12,6,3.25,4,0.00,0.00,0.90,1.00,300,380,2101,450,6,0.05,0.00,1.53,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144371,ST030,2,10352189,XT006RJV81810,10314078,1,1,2,1,0,2018-11-20 17:14:04,6,2.17,4,0.00,0.00,0.58,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144370,ST030,2,10352189,XT006RJP74470,10314078,1,1,24,2,0,2018-11-20 17:06:53,6,2.17,4,0.00,0.00,0.31,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144369,ST030,2,10352189,XT006RJP74470,10314078,1,1,23,2,0,2018-11-20 17:06:47,6,2.15,4,0.00,0.00,0.30,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1400,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144368,ST030,2,10352189,XT006RJP74470,10314078,1,1,22,2,0,2018-11-20 17:06:42,6,2.19,4,0.00,0.00,0.27,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,28,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144367,ST030,2,10352189,XT006RJP74470,10314078,1,1,21,2,0,2018-11-20 17:06:36,6,2.09,4,0.00,0.00,0.34,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1400,1900,25,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144366,ST030,2,10352189,XT006RJP74470,10314078,1,1,20,2,0,2018-11-20 17:06:31,6,2.42,4,0.00,0.00,0.32,1.00,300,380,1901,450,6,0.05,0.00,1.48,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144365,ST030,2,10352189,XT006RJP74470,10314078,1,1,19,2,0,2018-11-20 17:06:25,6,2.06,4,0.00,0.00,0.35,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,18,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144364,ST030,2,10352189,XT006RJP74470,10314078,1,1,18,2,0,2018-11-20 17:06:20,6,2.29,4,0.00,0.00,0.32,1.00,300,380,1901,450,6,0.05,0.00,1.52,1.60,1400,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144363,ST030,2,10352189,XT006RJP74470,10314078,1,1,17,2,0,2018-11-20 17:06:14,6,2.05,4,0.00,0.00,0.38,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144362,ST030,2,10352189,XT006RJP74470,10314078,1,1,16,2,0,2018-11-20 17:06:09,6,2.08,4,0.00,0.00,0.29,1.00,300,380,1902,450,6,0.05,0.00,1.52,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144361,ST030,1,10352189,XT006RJV81810,10314078,1,1,31,2,0,2018-11-20 17:06:05,17,3.92,13,0.95,1.00,0.46,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,9,60,17,0.95,1.00,1.00,1.10,1,0,9,100,OK
144360,ST030,2,10352189,XT006RJP74470,10314078,1,1,15,2,0,2018-11-20 17:06:03,6,2.06,4,0.00,0.00,0.29,1.00,300,380,1901,450,6,0.05,0.00,1.50,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144359,ST030,2,10352189,XT006RJP74470,10314078,1,1,14,2,0,2018-11-20 17:05:58,6,2.06,4,0.00,0.00,0.32,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144358,ST030,1,10352189,XT006RJV81810,10314078,1,1,27,2,0,2018-11-20 17:05:54,17,3.86,13,0.95,1.00,0.42,1.05,0,0,40,0,15,0.01,0.00,1.01,1.50,30,40,7,60,17,0.95,1.00,1.01,1.10,1,0,7,100,OK
144357,ST030,2,10352189,XT006RJP74470,10314078,1,1,13,2,0,2018-11-20 17:05:52,6,2.05,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.52,1.60,1400,1900,25,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144356,ST030,2,10352189,XT006RJP74470,10314078,1,1,12,1,0,2018-11-20 17:05:47,6,2.56,4,0.00,0.00,0.78,1.00,300,380,2101,450,6,0.05,0.00,1.55,1.50,1900,2100,5,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144355,ST030,1,10352189,XT006RJV81810,10314078,1,1,23,2,0,2018-11-20 17:05:44,17,4.11,13,0.95,1.00,0.54,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,9,60,17,0.95,1.00,1.00,1.10,1,0,9,100,OK
144354,ST030,2,10352189,XT006RJP74470,10314078,1,1,11,1,0,2018-11-20 17:05:41,6,3.49,4,0.00,0.00,1.14,1.00,300,380,2102,450,6,0.05,0.00,1.49,1.50,1900,2100,7,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144353,ST030,2,10352189,XT006RJP74470,10314078,1,1,10,1,0,2018-11-20 17:05:34,6,2.56,4,0.00,0.00,0.83,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144352,ST030,1,10352189,XT006RJV81810,10314078,1,1,19,2,0,2018-11-20 17:05:32,17,3.86,13,0.95,1.00,0.52,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,8,60,17,0.95,1.00,1.00,1.10,1,0,8,100,OK
144351,ST030,2,10352189,XT006RJP74470,10314078,1,1,9,1,0,2018-11-20 17:05:28,6,3.30,4,0.00,0.00,0.92,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,10,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144350,ST030,2,10352189,XT006RJP74470,10314078,1,1,8,1,0,2018-11-20 17:05:21,6,2.42,4,0.00,0.00,0.69,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144349,ST030,1,10352189,XT006RJV81810,10314078,1,1,15,2,0,2018-11-20 17:05:18,17,3.68,13,0.95,1.00,0.41,1.05,0,0,40,0,15,0.01,0.00,1.01,1.50,30,40,7,60,17,0.95,1.00,1.01,1.10,1,0,7,100,OK
144348,ST030,2,10352189,XT006RJP74470,10314078,1,1,7,1,0,2018-11-20 17:05:15,6,2.61,4,0.00,0.00,0.85,1.00,300,380,2100,450,6,0.05,0.00,1.52,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144347,ST030,2,10352189,XT006RJP74470,10314078,1,1,6,1,0,2018-11-20 17:05:09,6,4.27,4,0.00,0.00,0.94,1.00,300,380,2100,450,6,0.05,0.00,1.51,1.50,1900,2100,47,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144346,ST030,2,10352189,XT006RJP74470,10314078,1,1,5,1,0,2018-11-20 17:05:04,6,2.78,4,0.00,0.00,0.91,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144345,ST030,1,10352189,XT006RJV81810,10314078,1,1,11,2,0,2018-11-20 17:04:55,17,3.68,13,0.95,1.00,0.46,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,13,60,17,0.95,1.00,1.00,1.10,1,0,13,100,OK
144344,ST030,2,10352189,XT006RJP74470,10314078,1,1,4,1,0,2018-11-20 17:04:54,6,2.77,4,0.00,0.00,0.94,1.00,300,380,2100,450,6,0.05,0.00,1.49,1.50,1900,2100,7,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144343,ST030,2,10352189,XT006RJP74470,10314078,1,1,3,1,0,2018-11-20 17:04:48,6,3.16,4,0.00,0.00,0.73,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,17,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144342,ST030,2,10352189,XT006RJP74470,10314078,1,1,2,1,0,2018-11-20 17:04:41,6,2.43,4,0.00,0.00,0.84,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,7,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144341,ST030,2,10352189,XT006RJQ75730,10314078,1,1,24,2,0,2018-11-20 17:03:27,6,2.53,4,0.00,0.00,0.33,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1400,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144340,ST030,2,10352189,XT006RJQ75730,10314078,1,1,23,2,0,2018-11-20 17:03:21,6,2.06,4,0.00,0.00,0.36,1.00,300,380,1900,450,6,0.05,0.00,1.51,1.60,1400,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144339,ST030,2,10352189,XT006RJQ75730,10314078,1,1,22,2,0,2018-11-20 17:03:16,6,2.17,4,0.00,0.00,0.28,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1400,1900,23,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144338,ST030,2,10352189,XT006RJQ75730,10314078,1,1,21,2,0,2018-11-20 17:03:10,6,2.16,4,0.00,0.00,0.32,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144337,ST030,2,10352189,XT006RJQ75730,10314078,1,1,20,2,0,2018-11-20 17:03:05,6,2.23,4,0.00,0.00,0.32,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1400,1900,18,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144336,ST030,1,10352189,XT006RJP74470,10314078,1,1,31,2,0,2018-11-20 17:03:02,17,4.84,13,0.95,1.00,0.55,1.05,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,8,60,17,0.95,1.00,1.02,1.10,1,0,8,100,OK
144335,ST030,2,10352189,XT006RJQ75730,10314078,1,1,19,2,0,2018-11-20 17:02:59,6,2.18,4,0.00,0.00,0.30,1.00,300,380,1901,450,6,0.05,0.00,1.48,1.60,1400,1900,24,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144334,ST030,2,10352189,XT006RJQ75730,10314078,1,1,18,2,0,2018-11-20 17:02:54,6,1.99,4,0.00,0.00,0.32,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144333,ST030,1,10352189,XT006RJP74470,10314078,1,1,27,2,0,2018-11-20 17:02:49,17,4.24,13,0.95,1.00,0.52,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,15,60,17,0.95,1.00,1.00,1.10,1,0,15,100,OK
144332,ST030,2,10352189,XT006RJQ75730,10314078,1,1,17,2,0,2018-11-20 17:02:49,6,2.67,4,0.00,0.00,0.28,1.00,300,380,1902,450,6,0.05,0.00,1.52,1.60,1400,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144331,ST030,2,10352189,XT006RJQ75730,10314078,1,1,16,2,0,2018-11-20 17:02:43,6,2.19,4,0.00,0.00,0.36,1.00,300,380,1901,450,6,0.05,0.00,1.51,1.60,1400,1900,24,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144330,ST030,2,10352189,XT006RJQ75730,10314078,1,1,15,2,0,2018-11-20 17:02:37,6,2.17,4,0.00,0.00,0.30,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1400,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144329,ST030,1,10352189,XT006RJP74470,10314078,1,1,23,2,0,2018-11-20 17:02:37,17,4.63,13,0.95,1.00,0.67,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,21,60,17,0.95,1.00,1.00,1.10,1,0,21,100,OK
144328,ST030,2,10352189,XT006RJQ75730,10314078,1,1,14,2,0,2018-11-20 17:02:32,6,2.06,4,0.00,0.00,0.34,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144327,ST030,2,10352189,XT006RJQ75730,10314078,1,1,13,2,0,2018-11-20 17:02:26,6,2.32,4,0.00,0.00,0.31,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144326,ST030,1,10352189,XT006RJP74470,10314078,1,1,19,2,0,2018-11-20 17:02:24,17,3.80,13,0.95,1.00,0.40,1.05,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,8,60,17,0.95,1.00,1.02,1.10,1,0,8,100,OK
144325,ST030,2,10352189,XT006RJQ75730,10314078,1,1,12,1,4,2018-11-20 17:02:20,3,1.71,3,0.00,0.00,0.00,1.00,300,380,2102,450,0,0.05,0.00,0.00,1.50,1900,2100,0,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,TORQUE_LOW
144324,ST030,2,10352189,XT006RJQ75730,10314078,1,1,11,1,0,2018-11-20 17:02:15,6,2.45,4,0.00,0.00,0.90,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,10,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144323,ST030,1,10352189,XT006RJP74470,10314078,1,1,15,2,0,2018-11-20 17:02:13,17,4.27,13,0.95,1.00,0.42,1.05,0,0,40,0,15,0.01,0.00,1.01,1.50,30,40,7,60,17,0.95,1.00,1.01,1.10,1,0,7,100,OK
144322,ST030,2,10352189,XT006RJQ75730,10314078,1,1,10,1,0,2018-11-20 17:02:09,6,2.43,4,0.00,0.00,0.86,1.00,300,380,2100,450,6,0.05,0.00,1.51,1.50,1900,2100,5,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144321,ST030,2,10352189,XT006RJQ75730,10314078,1,1,9,1,0,2018-11-20 17:02:04,6,4.00,4,0.00,0.00,1.08,1.00,300,380,2100,450,6,0.05,0.00,1.48,1.50,1900,2100,158,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144320,ST030,1,10352189,XT006RJP74470,10314078,1,1,11,2,0,2018-11-20 17:02:02,17,3.66,13,0.95,1.00,0.44,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,10,60,17,0.95,1.00,1.00,1.10,1,0,10,100,OK
144319,ST030,2,10352189,XT006RJQ75730,10314078,1,1,8,1,0,2018-11-20 17:01:56,6,2.31,4,0.00,0.00,0.78,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144318,ST030,2,10352189,XT006RJQ75730,10314078,1,1,7,1,0,2018-11-20 17:01:50,6,2.81,4,0.00,0.00,0.80,1.00,300,380,2101,450,6,0.05,0.00,1.48,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144317,ST030,2,10352189,XT006RJQ75730,10314078,1,1,6,1,0,2018-11-20 17:01:44,6,3.64,4,0.00,0.00,1.16,1.00,300,380,2101,450,6,0.05,0.00,1.48,1.50,1900,2100,250,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144316,ST030,2,10352189,XT006RJQ75730,10314078,1,1,5,1,0,2018-11-20 17:01:37,6,2.41,4,0.00,0.00,0.80,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,7,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144315,ST030,2,10352189,XT006RJQ75730,10314078,1,1,4,1,0,2018-11-20 17:01:30,6,2.78,4,0.00,0.00,0.93,1.00,300,380,2100,450,6,0.05,0.00,1.51,1.50,1900,2100,12,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144314,ST030,2,10352189,XT006RJQ75730,10314078,1,1,3,1,0,2018-11-20 17:01:24,6,4.48,4,0.00,0.00,0.57,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,102,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144313,ST030,2,10352189,XT006RJQ75730,10314078,1,1,2,1,0,2018-11-20 17:01:15,6,2.43,4,0.00,0.00,0.79,1.00,300,380,2100,450,6,0.05,0.00,1.52,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144312,ST030,1,10352189,XT006RJQ75730,10314078,1,1,31,2,0,2018-11-20 16:59:52,17,4.05,13,0.95,1.00,0.54,1.05,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,7,60,17,0.95,1.00,1.02,1.10,1,0,7,100,OK
144311,ST030,1,10352189,XT006RJQ75730,10314078,1,1,27,2,0,2018-11-20 16:59:37,17,4.24,13,0.95,1.00,0.60,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,14,60,17,0.95,1.00,1.00,1.10,1,0,14,100,OK
144310,ST030,1,10352189,XT006RJQ75730,10314078,1,1,23,2,0,2018-11-20 16:59:14,17,4.17,13,0.95,1.00,0.46,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,7,60,17,0.95,1.00,1.00,1.10,1,0,7,100,OK
144309,ST030,1,10352189,XT006RJQ75730,10314078,1,1,19,2,0,2018-11-20 16:59:00,17,4.16,13,0.95,1.00,0.50,1.05,0,0,40,0,15,0.01,0.00,1.07,1.50,30,40,6,60,17,0.95,1.00,1.07,1.10,1,0,6,100,OK
144308,ST030,1,10352189,XT006RJQ75730,10314078,1,1,15,2,0,2018-11-20 16:58:47,17,4.72,13,0.95,1.00,0.61,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,22,60,17,0.95,1.00,1.00,1.10,1,0,22,100,OK
144307,ST030,1,10352189,XT006RJQ75730,10314078,1,1,11,2,0,2018-11-20 16:58:34,17,4.38,13,0.95,1.00,0.49,1.05,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,7,60,17,0.95,1.00,1.02,1.10,1,0,7,100,OK
144306,ST030,2,10352189,XT006RJR77140,10314078,1,1,24,2,0,2018-11-20 16:55:07,6,2.32,4,0.00,0.00,0.27,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144305,ST030,2,10352189,XT006RJR77140,10314078,1,1,23,2,0,2018-11-20 16:55:01,6,2.19,4,0.00,0.00,0.32,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1400,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144304,ST030,2,10352189,XT006RJR77140,10314078,1,1,22,2,0,2018-11-20 16:54:56,6,2.08,4,0.00,0.00,0.33,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144303,ST030,2,10352189,XT006RJR77140,10314078,1,1,21,2,0,2018-11-20 16:54:51,6,2.42,4,0.00,0.00,0.31,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144302,ST030,2,10352189,XT006RJR77140,10314078,1,1,20,2,0,2018-11-20 16:54:45,6,2.43,4,0.00,0.00,0.26,1.00,300,380,1902,450,6,0.05,0.00,1.54,1.60,1400,1900,25,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144301,ST030,2,10352189,XT006RJR77140,10314078,1,1,19,2,0,2018-11-20 16:54:39,6,2.06,4,0.00,0.00,0.27,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1400,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144300,ST030,2,10352189,XT006RJR77140,10314078,1,1,18,2,0,2018-11-20 16:54:34,6,2.30,4,0.00,0.00,0.32,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,13,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144299,ST030,2,10352189,XT006RJR77140,10314078,1,1,17,2,0,2018-11-20 16:54:28,6,2.29,4,0.00,0.00,0.27,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144298,ST030,2,10352189,XT006RJR77140,10314078,1,1,16,2,0,2018-11-20 16:54:22,6,2.43,4,0.00,0.00,0.33,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144297,ST030,2,10352189,XT006RJR77140,10314078,1,1,15,2,0,2018-11-20 16:54:17,6,2.12,4,0.00,0.00,0.31,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144296,ST030,2,10352189,XT006RJR77140,10314078,1,1,14,2,0,2018-11-20 16:54:11,6,2.17,4,0.00,0.00,0.32,1.00,300,380,1901,450,6,0.05,0.00,1.48,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144295,ST030,2,10352189,XT006RJR77140,10314078,1,1,13,2,0,2018-11-20 16:54:06,6,2.24,4,0.00,0.00,0.31,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
144294,ST030,2,10352189,XT006RJR77140,10314078,1,1,12,1,0,2018-11-20 16:54:00,6,2.30,4,0.00,0.00,0.69,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144293,ST030,2,10352189,XT006RJR77140,10314078,1,1,11,1,0,2018-11-20 16:53:54,6,3.02,4,0.00,0.00,1.05,1.00,300,380,2100,450,6,0.05,0.00,1.50,1.50,1900,2100,14,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144292,ST030,2,10352189,XT006RJR77140,10314078,1,1,10,1,0,2018-11-20 16:53:48,6,2.30,4,0.00,0.00,0.87,1.00,300,380,2102,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
144291,ST030,2,10352189,XT006RJR77140,10314078,1,1,9,1,0,2018-11-20 16:53:42,6,3.63,4,0.00,0.00,1.22,1.00,300,380,2101,450,6,0.05,0.00,1.48,1.50,1900,2100,171,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
